Id,Weekly_Sales
21_67_2013-05-17,7329.7694833333335
21_67_2013-05-24,7597.181200000013
21_67_2013-05-31,6340.712090000001
21_67_2013-06-07,8011.015329999998
21_67_2013-06-14,7705.2790500000065
21_67_2013-06-21,7568.269550000005
21_67_2013-06-28,7442.815140000008
21_67_2013-07-05,8007.206969999994
21_67_2013-07-12,7896.219348181818
21_67_2013-07-19,6686.5252
21_67_2013-07-26,6623.653324999998
21_71_2012-11-02,4582.502947999989
21_71_2012-11-09,4032.165591666658
21_71_2012-11-16,4486.62059999999
21_71_2012-11-23,5258.001794761897
21_71_2012-11-30,4362.584531666663
21_71_2012-12-07,4399.731466666661
21_71_2012-12-14,4138.43603666667
21_71_2012-12-21,4008.1782000000057
21_71_2012-12-28,6080.192821428562
21_71_2013-01-04,6170.80028999999
21_71_2013-01-11,5273.61167999999
21_71_2013-01-18,5493.823259999992
21_71_2013-01-25,4215.720200000003
21_71_2013-02-01,5273.963619999989
21_71_2013-02-08,6482.9208714285605
21_71_2013-02-15,5471.270409999992
21_71_2013-02-22,5075.2834099999955
21_71_2013-03-01,5234.516863333329
21_71_2013-03-08,5406.618093333322
21_71_2013-03-15,5287.378099999994
21_71_2013-03-22,4861.956989999992
21_71_2013-03-29,5353.2488999999905
21_71_2013-04-05,5399.7562233333265
21_71_2013-04-12,5027.011279999991
21_71_2013-04-19,4852.703096666659
21_71_2013-04-26,4458.456229999998
21_71_2013-05-03,5244.982077999994
21_71_2013-05-10,5218.528329999994
21_71_2013-05-17,5115.073913333328
21_71_2013-05-24,5119.637999999991
21_71_2013-05-31,4914.971299999996
21_71_2013-06-07,5377.161779999991
21_71_2013-06-14,5086.723869999997
21_71_2013-06-21,5050.323919999996
21_71_2013-06-28,5191.326859999996
21_71_2013-07-05,5358.93691999999
21_71_2013-07-12,5283.731618181813
21_71_2013-07-19,5152.284379999996
21_71_2013-07-26,5165.933174999991
21_72_2012-11-02,40735.801880000115
21_72_2012-11-09,35794.37105000002
21_72_2012-11-16,39951.348350000146
21_72_2012-11-23,78002.73211476197
21_72_2012-11-30,37788.97633000005
21_72_2012-12-07,38247.00874000012
21_72_2012-12-14,46885.6599100001
21_72_2012-12-21,46849.622020000046
21_72_2012-12-28,71774.31673476192
21_72_2013-01-04,53217.350690000065
21_72_2013-01-11,43419.51630000013
21_72_2013-01-18,50148.195190000115
21_72_2013-01-25,41443.0576
21_72_2013-02-01,42062.46778000012
21_72_2013-02-08,122496.28765142852
21_72_2013-02-15,45159.84866000016
21_72_2013-02-22,42940.6688800001
21_72_2013-03-01,46943.37451000015
21_72_2013-03-08,45423.77950000017
21_72_2013-03-15,42451.49380000009
21_72_2013-03-22,39996.17004000004
21_72_2013-03-29,42488.374200000115
21_72_2013-04-05,43531.072170000174
21_72_2013-04-12,40288.79946000006
21_72_2013-04-19,39039.39868000003
21_72_2013-04-26,41096.464960000005
21_72_2013-05-03,41023.719690000005
21_72_2013-05-10,39923.50854000002
21_72_2013-05-17,34226.811789999985
21_72_2013-05-24,35706.36896999997
21_72_2013-05-31,33526.119593333315
21_72_2013-06-07,38635.04565999998
21_72_2013-06-14,36867.97758999999
21_72_2013-06-21,35935.79121999998
21_72_2013-06-28,35756.05487999997
21_72_2013-07-05,38726.454349999985
21_72_2013-07-12,37910.171039999994
21_72_2013-07-19,34229.15944000001
21_72_2013-07-26,33840.13192000001
21_74_2012-11-02,11701.703798333325
21_74_2012-11-09,9840.00738833331
21_74_2012-11-16,11275.52130833332
21_74_2012-11-23,12487.8183447619
21_74_2012-11-30,10437.91488833331
21_74_2012-12-07,10961.650718333329
21_74_2012-12-14,11884.97207888888
21_74_2012-12-21,11205.52518555553
21_74_2012-12-28,12535.573965873018
21_74_2013-01-04,12296.927061666667
21_74_2013-01-11,11929.083491666674
21_74_2013-01-18,11377.047921666659
21_74_2013-01-25,11197.089125555527
21_74_2013-02-01,11688.23383833333
21_74_2013-02-08,14615.634626095247
21_74_2013-02-15,11852.591921666659
21_74_2013-02-22,10677.473904999984
21_74_2013-03-01,11753.545505000004
21_74_2013-03-08,12121.994511666666
21_74_2013-03-15,11116.334658333315
21_74_2013-03-22,10980.556768333323
21_74_2013-03-29,11243.223391666648
21_74_2013-04-05,11892.543125000007
21_74_2013-04-12,10895.775138333318
21_74_2013-04-19,11429.917495888873
21_74_2013-04-26,11420.97346888887
21_74_2013-05-03,11775.763599999997
21_74_2013-05-10,11317.586259999996
21_74_2013-05-17,11192.01751222223
21_74_2013-05-24,11619.80735999999
21_74_2013-05-31,11196.969694999994
21_74_2013-06-07,12565.883549999993
21_74_2013-06-14,11523.316499999999
21_74_2013-06-21,11704.025389999992
21_74_2013-06-28,11903.88108999999
21_74_2013-07-05,12584.079289999996
21_74_2013-07-12,11845.646439999991
21_74_2013-07-19,11220.525117222216
21_74_2013-07-26,11515.715513888881
21_79_2012-11-02,19911.48848833333
21_79_2012-11-09,18809.452718333352
21_79_2012-11-16,19656.433398333327
21_79_2012-11-23,20003.207794761922
21_79_2012-11-30,19127.18736833334
21_79_2012-12-07,19529.66201833332
21_79_2012-12-14,19591.257077539627
21_79_2012-12-21,19174.71438420629
21_79_2012-12-28,19960.351615873027
21_79_2013-01-04,20113.103931666665
21_79_2013-01-11,19964.324581666668
21_79_2013-01-18,19647.165234999993
21_79_2013-01-25,19512.962654206294
21_79_2013-02-01,19925.40402833333
21_79_2013-02-08,21202.38100409527
21_79_2013-02-15,20038.212711666678
21_79_2013-02-22,19309.586664999988
21_79_2013-03-01,19683.96400499999
21_79_2013-03-08,20246.930351666662
21_79_2013-03-15,19730.78478833332
21_79_2013-03-22,19346.33057833333
21_79_2013-03-29,19809.483331666637
21_79_2013-04-05,20523.46066499999
21_79_2013-04-12,19639.670448333323
21_79_2013-04-19,19734.471962317384
21_79_2013-04-26,19625.530981984062
21_79_2013-05-03,20779.568976666662
21_79_2013-05-10,20752.20072666666
21_79_2013-05-17,20544.036075555545
21_79_2013-05-24,20769.774516666657
21_79_2013-05-31,20583.56822833332
21_79_2013-06-07,21162.970470000004
21_79_2013-06-14,20858.859150000008
21_79_2013-06-21,20838.090029999992
21_79_2013-06-28,21312.558746666662
21_79_2013-07-05,21282.20172
21_79_2013-07-12,21533.74269000001
21_79_2013-07-19,20457.259780555538
21_79_2013-07-26,21029.629257222216
21_80_2012-11-02,580.6433143333333
21_80_2012-11-09,692.0418043333324
21_80_2012-11-16,729.7227043333324
21_80_2012-11-23,1187.800300761903
21_80_2012-11-30,814.9132543333321
21_80_2012-12-07,722.6244803333321
21_80_2012-12-14,3877.6609602063427
21_80_2012-12-21,3427.030993539674
21_80_2012-12-28,1730.649816873016
21_80_2013-01-04,1136.1118976666648
21_80_2013-01-11,993.2941776666647
21_80_2013-01-18,1085.5786109999972
21_80_2013-01-25,3619.779238539674
21_80_2013-02-08,2711.4598214285666
21_80_2013-02-15,920.8450176666653
21_80_2013-02-22,816.2234176666658
21_80_2013-03-01,978.269360999998
21_80_2013-03-08,1127.705397666665
21_80_2013-03-15,959.1632843333327
21_80_2013-03-22,1295.3769143333295
21_80_2013-03-29,1029.6850476666657
21_80_2013-04-05,1278.2749409999958
21_80_2013-04-12,1178.9980076666648
21_80_2013-04-19,2949.4021416507826
21_80_2013-04-26,3650.730906317455
21_80_2013-05-03,1186.097793333332
21_80_2013-05-10,1049.8855233333338
21_80_2013-05-17,808.1866055555552
21_80_2013-05-24,1009.5510333333333
21_80_2013-05-31,891.780188333333
21_80_2013-06-07,1148.052046666667
21_80_2013-06-14,1074.3799866666675
21_80_2013-06-21,1096.5802866666672
21_80_2013-06-28,1067.0236733333336
21_81_2012-11-02,5996.782697666677
21_81_2012-11-09,5944.597603666682
21_81_2012-11-16,5972.162517666668
21_81_2012-11-23,6145.817854095246
21_81_2012-11-30,6051.992467666678
21_81_2012-12-07,6023.812393666667
21_81_2012-12-14,7503.829636873039
21_81_2012-12-21,7227.715710206371
21_81_2012-12-28,6422.335930206356
21_81_2013-01-04,6204.573311000007
21_81_2013-01-11,6127.774274333342
21_81_2013-01-18,6167.276294333332
21_81_2013-01-25,7364.605735206373
21_81_2013-02-01,6086.565937666677
21_81_2013-02-08,7477.117578428579
21_81_2013-02-15,6189.779151000008
21_81_2013-02-22,6064.897307666661
21_81_2013-03-01,6199.683350999996
21_81_2013-03-08,6261.809517666673
21_81_2013-03-15,6162.465824333324
21_81_2013-03-22,6249.449884333345
21_81_2013-03-29,6186.215977666657
21_81_2013-04-05,6257.323661000001
21_81_2013-04-12,6246.732590999995
21_81_2013-04-19,6901.034718317475
21_81_2013-04-26,7296.6355729841425
21_81_2013-05-03,7421.18186333333
21_81_2013-05-10,7236.439883333336
21_81_2013-05-17,6884.328362222228
21_81_2013-05-24,7218.0309133333385
21_81_2013-05-31,6729.936768333344
21_81_2013-06-07,7405.903943333326
21_81_2013-06-14,7257.629473333339
21_81_2013-06-21,7233.992733333334
21_81_2013-06-28,7205.941343333338
21_81_2013-07-05,7412.740603333328
21_81_2013-07-12,7115.881043333338
21_81_2013-07-19,6710.3803572222305
21_81_2013-07-26,6748.9698322222275
21_82_2012-11-02,13843.734417666652
21_82_2012-11-09,14092.75340366663
21_82_2012-11-16,13870.788897666647
21_82_2012-11-23,13941.525944095212
21_82_2012-11-30,14109.384307666629
21_82_2012-12-07,13929.84900766665
21_82_2012-12-14,17547.774123777766
21_82_2012-12-21,17390.22055044445
21_82_2012-12-28,18008.84585020631
21_82_2013-01-04,14980.951910999971
21_82_2013-01-11,14635.721664333316
21_82_2013-01-18,14522.618400999972
21_82_2013-01-25,15158.819665444442
21_82_2013-02-01,14115.507437666643
21_82_2013-02-08,14901.275768428548
21_82_2013-02-15,14493.628650999974
21_82_2013-02-22,14575.782847666645
21_82_2013-03-01,14611.636730999975
21_82_2013-03-08,14270.282667666645
21_82_2013-03-15,14399.116094333307
21_82_2013-03-22,14347.091514333304
21_82_2013-03-29,16755.358987666656
21_82_2013-04-05,14176.56555766665
21_82_2013-04-12,14179.528147666639
21_82_2013-04-19,15213.888675222226
21_82_2013-04-26,15145.518806555563
21_82_2013-05-03,15339.269636666655
21_82_2013-05-10,15242.082146666655
21_82_2013-05-17,15046.202467222218
21_82_2013-05-24,14689.524371666652
21_82_2013-05-31,14847.114899999982
21_82_2013-06-07,14902.16251166666
21_82_2013-06-14,14930.117546666654
21_82_2013-06-21,14784.006116666662
21_82_2013-06-28,14774.885516666656
21_82_2013-07-05,15017.035336666668
21_82_2013-07-12,15321.536436666647
21_82_2013-07-19,14593.348712222218
21_82_2013-07-26,14853.50044222221
21_83_2012-11-02,276.6141476666663
21_83_2012-11-09,263.52720433333377
21_83_2012-11-16,293.5606276666662
21_83_2012-11-23,365.7059590952373
21_83_2012-11-30,274.42082433333337
21_83_2012-12-07,286.17190433333315
21_83_2012-12-14,501.0445226666662
21_83_2012-12-21,487.9154893333327
21_83_2012-12-28,526.5201107619043
21_83_2013-01-04,483.4549476666666
21_83_2013-01-11,306.986107666666
21_83_2013-01-18,459.88383433333337
21_83_2013-01-25,459.11877266666664
21_83_2013-02-01,305.348447666666
21_83_2013-02-08,837.8508624285705
21_83_2013-02-15,304.96050766666605
21_83_2013-02-22,293.9996910000002
21_83_2013-03-01,319.8168009999992
21_83_2013-03-08,349.1051109999991
21_83_2013-03-15,327.69809100000015
21_83_2013-03-22,353.7553410000004
21_83_2013-03-29,341.0138109999998
21_83_2013-04-05,365.8723609999991
21_83_2013-04-12,331.74874433333355
21_83_2013-04-19,512.7205926666674
21_83_2013-04-26,557.5284926666662
21_83_2013-05-03,379.37561666666653
21_83_2013-05-10,374.83069523809513
21_83_2013-05-17,405.20108888888865
21_83_2013-05-24,380.33510023809475
21_83_2013-05-31,364.3810233333332
21_83_2013-06-07,448.83470166666626
21_83_2013-06-14,422.57139523809474
21_83_2013-06-21,390.3258066666662
21_83_2013-06-28,377.4364952380945
21_83_2013-07-05,441.65651666666616
21_83_2013-07-12,393.42859523809443
21_83_2013-07-19,381.1743222222221
21_83_2013-07-26,414.97619222222204
21_85_2012-11-02,1020.6458043333347
21_85_2012-11-09,997.6151710000017
21_85_2012-11-16,1055.9448343333345
21_85_2012-11-23,1110.7958857619055
21_85_2012-11-30,1078.208061000002
21_85_2012-12-07,1139.6102210000024
21_85_2012-12-14,1389.0746326666695
21_85_2012-12-21,1373.6006093333358
21_85_2012-12-28,1371.212857428574
21_85_2013-01-04,1291.7626943333366
21_85_2013-01-11,1096.6133343333354
21_85_2013-01-18,1139.8510110000022
21_85_2013-01-25,1160.3094126666679
21_85_2013-02-01,1076.0168543333352
21_85_2013-02-08,1286.92142909524
21_85_2013-02-15,1069.206854333335
21_85_2013-02-22,1018.333221000001
21_85_2013-03-01,986.0575910000009
21_85_2013-03-08,996.3807510000017
21_85_2013-03-15,966.5526010000013
21_85_2013-03-22,1000.8827010000018
21_85_2013-03-29,997.9253310000012
21_85_2013-04-05,1140.4869910000025
21_85_2013-04-12,1068.8620410000017
21_85_2013-04-19,1194.7477026666688
21_85_2013-04-26,1138.9839226666686
21_85_2013-05-03,2513.97347666667
21_85_2013-05-10,2597.0795552380987
21_85_2013-05-17,2258.65234888889
21_85_2013-05-24,2261.210630238097
21_85_2013-05-31,2142.1816733333358
21_85_2013-06-07,2309.4393616666707
21_85_2013-06-14,2376.927235238098
21_85_2013-06-21,2212.3189066666682
21_85_2013-06-28,2242.697055238096
21_85_2013-07-05,2383.940596666671
21_85_2013-07-12,2542.6179652380965
21_85_2013-07-19,2213.5552222222245
21_85_2013-07-26,2160.1593222222245
21_87_2012-11-02,8081.992204333339
21_87_2012-11-09,7544.134861000024
21_87_2012-11-16,7948.695934333339
21_87_2012-11-23,8146.400475761912
21_87_2012-11-30,7427.197921000007
21_87_2012-12-07,7855.251171000003
21_87_2012-12-14,8381.547349030312
21_87_2012-12-21,8200.69310600001
21_87_2012-12-28,8629.521030761907
21_87_2013-01-04,8628.385114333338
21_87_2013-01-11,8213.761554333338
21_87_2013-01-18,8260.130481000004
21_87_2013-01-25,8193.467236000011
21_87_2013-02-01,8127.469314333337
21_87_2013-02-08,13034.623785761905
21_87_2013-02-15,7788.240474333338
21_87_2013-02-22,7375.450491000003
21_87_2013-03-01,7671.5927409999995
21_87_2013-03-08,7637.821250999993
21_87_2013-03-15,7335.166321000002
21_87_2013-03-22,7569.54834100001
21_87_2013-03-29,7358.531571000005
21_87_2013-04-05,10183.336721
21_87_2013-04-12,9733.082291000013
21_87_2013-04-19,9403.13124600003
21_87_2013-04-26,9566.092025999998
21_87_2013-05-03,13530.99920666669
21_87_2013-05-10,13068.866665238107
21_87_2013-05-17,9012.636292222223
21_87_2013-05-24,14020.965750238125
21_87_2013-05-31,9364.64357333334
21_87_2013-06-07,15057.148591666697
21_87_2013-06-14,13984.534155238107
21_87_2013-06-21,14022.763186666682
21_87_2013-06-28,14086.502175238116
21_87_2013-07-05,15200.40299666668
21_87_2013-07-12,13569.190725238112
21_87_2013-07-19,9195.814182222224
21_87_2013-07-26,9220.259362222218
21_90_2012-11-02,12453.471669999986
21_90_2012-11-09,12099.857309999967
21_90_2012-11-16,12760.053009999987
21_90_2012-11-23,12699.884609999977
21_90_2012-11-30,12930.099399999977
21_90_2012-12-07,12134.572079999993
21_90_2012-12-14,14962.870876363615
21_90_2012-12-21,14378.362153333317
21_90_2012-12-28,13215.813809999974
21_90_2013-01-04,13332.798039999983
21_90_2013-01-11,12914.154879999991
21_90_2013-01-18,12926.641159999992
21_90_2013-01-25,14730.409013333312
21_90_2013-02-01,12986.19808999999
21_90_2013-02-08,14107.712529999986
21_90_2013-02-15,13029.033129999983
21_90_2013-02-22,13223.189499999962
21_90_2013-03-01,13074.584899999969
21_90_2013-03-08,13088.059229999979
21_90_2013-03-15,13192.443769999954
21_90_2013-03-22,13396.21203999996
21_90_2013-03-29,13307.496249999951
21_90_2013-04-05,12897.747019999975
21_90_2013-04-12,12824.36284999996
21_90_2013-04-19,13518.602346666627
21_90_2013-04-26,14402.6018933333
21_90_2013-05-03,13598.099231999993
21_90_2013-05-10,13589.891111999983
21_90_2013-05-17,12089.694829999984
21_90_2013-05-24,13530.12263999998
21_90_2013-05-31,11785.782923333318
21_90_2013-06-07,13930.64722
21_90_2013-06-14,13129.687969999986
21_90_2013-06-21,13395.563049999979
21_90_2013-06-28,13101.055639999982
21_90_2013-07-05,14321.751430000004
21_90_2013-07-12,12604.444001999987
21_90_2013-07-19,11998.480189999973
21_90_2013-07-26,11804.599009999976
21_91_2012-11-02,7383.328039999994
21_91_2012-11-09,7520.972389999985
21_91_2012-11-16,7685.489899999981
21_91_2012-11-23,7737.130355000004
21_91_2012-11-30,7692.284369999983
21_91_2012-12-07,7469.397309999992
21_91_2012-12-14,9338.777316363636
21_91_2012-12-21,9251.75090333332
21_91_2012-12-28,7508.451744999995
21_91_2013-01-04,7621.291745000001
21_91_2013-01-11,7719.68246999999
21_91_2013-01-18,7704.537759999998
21_91_2013-01-25,9116.457053333317
21_91_2013-02-01,7762.799479999985
21_91_2013-02-08,8297.738150000005
21_91_2013-02-15,7738.453279999999
21_91_2013-02-22,7660.305509999989
21_91_2013-03-01,7733.147049999992
21_91_2013-03-08,7851.04146999999
21_91_2013-03-15,7754.603809999987
21_91_2013-03-22,8488.12426999999
21_91_2013-03-29,7811.517509999988
21_91_2013-04-05,8028.4283799999885
21_91_2013-04-12,7651.355869999994
21_91_2013-04-19,8818.717466666665
21_91_2013-04-26,9396.640653333328
21_91_2013-05-03,8543.962701999986
21_91_2013-05-10,8316.145591999995
21_91_2013-05-17,7908.867730000006
21_91_2013-05-24,8580.822159999994
21_91_2013-05-31,7531.373603333337
21_91_2013-06-07,9401.188989999991
21_91_2013-06-14,8955.833769999994
21_91_2013-06-21,9164.38766999999
21_91_2013-06-28,8953.655779999992
21_91_2013-07-05,9618.17391999999
21_91_2013-07-12,8791.75087199999
21_91_2013-07-19,7953.1448700000055
21_91_2013-07-26,8133.905779999988
21_92_2012-11-02,30901.93865999996
21_92_2012-11-09,30881.741069999898
21_92_2012-11-16,31536.65671999997
21_92_2012-11-23,31984.752944999953
21_92_2012-11-30,33341.69757999997
21_92_2012-12-07,31013.075019999902
21_92_2012-12-14,33092.03292636364
21_92_2012-12-21,32999.25475000001
21_92_2012-12-28,32957.67333499998
21_92_2013-01-04,33757.99343499998
21_92_2013-01-11,32888.15044999996
21_92_2013-01-18,34049.087279999985
21_92_2013-01-25,32391.401833333337
21_92_2013-02-01,32285.334549999963
21_92_2013-02-08,38915.49904999995
21_92_2013-02-15,32362.455969999955
21_92_2013-02-22,34066.54644999999
21_92_2013-03-01,33471.244529999974
21_92_2013-03-08,32604.49229999996
21_92_2013-03-15,34412.92897999998
21_92_2013-03-22,33434.85973999991
21_92_2013-03-29,34311.32325999996
21_92_2013-04-05,32375.06810999995
21_92_2013-04-12,33634.713979999935
21_92_2013-04-19,29902.492039999914
21_92_2013-04-26,33117.87545999998
21_92_2013-05-03,38588.87458000004
21_92_2013-05-10,37788.14984000005
21_92_2013-05-17,30764.84301
21_92_2013-05-24,37614.16945000004
21_92_2013-05-31,28707.784900000002
21_92_2013-06-07,39303.147739999986
21_92_2013-06-14,37849.49808000002
21_92_2013-06-21,39330.60330000006
21_92_2013-06-28,38296.30994000001
21_92_2013-07-05,39633.024909999986
21_92_2013-07-12,37633.65777000007
21_92_2013-07-19,29204.045489999993
21_92_2013-07-26,28945.434339999952
21_93_2012-11-02,1414.3249400000018
21_93_2012-11-09,1447.4543800000006
21_93_2012-11-16,1624.6596600000012
21_93_2012-11-23,1747.230255000002
21_93_2012-11-30,1573.7836099999995
21_93_2012-12-07,1695.8055400000017
21_93_2012-12-14,2691.6282363636374
21_93_2012-12-21,2697.743150000003
21_93_2012-12-28,2238.880227000002
21_93_2013-01-04,2269.420327000004
21_93_2013-01-11,1992.7082533333385
21_93_2013-01-18,2031.4569786666686
21_93_2013-01-25,2757.8874333333365
21_93_2013-02-01,1757.753910000002
21_93_2013-02-08,2230.589080000003
21_93_2013-02-15,1828.1597566666692
21_93_2013-02-22,1672.0836266666659
21_93_2013-03-01,1935.0446666666703
21_93_2013-03-08,1781.790236666669
21_93_2013-03-15,1574.0686399999986
21_93_2013-03-22,1914.9846200000038
21_93_2013-03-29,1738.5688499999987
21_93_2013-04-05,1760.0991500000032
21_93_2013-04-12,1658.3791699999997
21_93_2013-04-19,2561.8574166666676
21_93_2013-04-26,2795.731920000003
21_93_2013-05-03,1983.3867973333338
21_93_2013-05-10,1913.6641073333308
21_93_2013-05-17,1321.5957919999978
21_93_2013-05-24,2173.751725333332
21_93_2013-05-31,1440.9277119999986
21_93_2013-06-07,2822.0585553333335
21_93_2013-06-14,2472.1650319999976
21_93_2013-06-21,2799.894051999997
21_93_2013-06-28,2361.0856020000006
21_93_2013-07-05,3177.3160253333326
21_93_2013-07-12,2362.5041720000004
21_93_2013-07-19,1345.787211999998
21_93_2013-07-26,1505.4057019999993
21_94_2012-11-02,1279.9984399999987
21_94_2012-11-09,914.8629199999997
21_94_2012-11-16,1373.0205799999987
21_94_2012-11-23,1649.9807049999997
21_94_2012-11-30,1383.4389399999998
21_94_2012-12-07,1434.2467799999981
21_94_2012-12-14,3147.264966363634
21_94_2012-12-21,2873.4244999999974
21_94_2012-12-28,3009.9347170000015
21_94_2013-01-04,3155.3682070000013
21_94_2013-01-11,2316.743383333333
21_94_2013-01-18,2263.6625286666663
21_94_2013-01-25,3016.3821633333278
21_94_2013-02-01,1818.8284999999987
21_94_2013-02-08,2448.22552
21_94_2013-02-15,1925.2026066666645
21_94_2013-03-01,2028.4911066666634
21_94_2013-03-08,2196.572766666665
21_94_2013-03-22,1643.492139999998
21_94_2013-04-05,1773.6201899999971
21_94_2013-04-19,3530.894546666664
21_94_2013-05-10,2655.3573073333296
21_94_2013-05-17,2486.9792419999985
21_94_2013-05-24,2829.878265333334
21_94_2013-05-31,2302.4730219999965
21_94_2013-06-14,3071.5992820000015
21_94_2013-06-21,3601.6168420000026
21_94_2013-07-12,3047.7727420000006
21_94_2013-07-19,2563.4467119999995
21_95_2012-11-02,44186.02814000009
21_95_2012-11-09,44410.48057999999
21_95_2012-11-16,44843.542690000104
21_95_2012-11-23,44667.266520000114
21_95_2012-11-30,45862.365590000074
21_95_2012-12-07,44577.70227000008
21_95_2012-12-14,43109.17415636363
21_95_2012-12-21,42310.193210000056
21_95_2012-12-28,44447.7132900001
21_95_2013-01-04,45439.22836000008
21_95_2013-01-11,44913.3672400001
21_95_2013-01-18,44929.58614000005
21_95_2013-01-25,42525.73900000003
21_95_2013-02-01,45694.263000000145
21_95_2013-02-08,46585.630760000095
21_95_2013-02-15,45838.22924000015
21_95_2013-02-22,46432.51984000007
21_95_2013-03-01,46119.13563000006
21_95_2013-03-08,46295.12870000011
21_95_2013-03-15,46420.41828000006
21_95_2013-03-22,47791.31134
21_95_2013-03-29,46909.781500000114
21_95_2013-04-05,45895.405550000076
21_95_2013-04-12,46813.18526000004
21_95_2013-04-19,43742.49394999998
21_95_2013-04-26,42622.28399000005
21_95_2013-05-03,52987.14156000005
21_95_2013-05-10,52692.30998000004
21_95_2013-05-17,49108.43697000008
21_95_2013-05-24,55001.885319999936
21_95_2013-05-31,47962.31939000002
21_95_2013-06-07,55603.544119999955
21_95_2013-06-14,55826.653346666644
21_95_2013-06-21,55883.563566666664
21_95_2013-06-28,56597.682836666616
21_95_2013-07-05,56716.937320000005
21_95_2013-07-12,56406.18689666664
21_95_2013-07-19,50743.94786000007
21_95_2013-07-26,51835.756050000055
21_97_2012-11-02,4325.692443333348
21_97_2012-11-09,4330.935180000012
21_97_2012-11-16,4593.0971033333435
21_97_2012-11-23,4476.393933333343
21_97_2012-11-30,4457.282513333344
21_97_2012-12-07,4728.783440000012
21_97_2012-12-14,5249.178243333324
21_97_2012-12-21,5098.925343333329
21_97_2012-12-28,4565.611903333335
21_97_2013-01-04,4651.744833333341
21_97_2013-01-11,4762.768513333342
21_97_2013-01-18,4719.916063333342
21_97_2013-01-25,5153.4971833333275
21_97_2013-02-01,4663.693413333346
21_97_2013-02-08,4937.586313333339
21_97_2013-02-15,4722.195543333341
21_97_2013-02-22,4690.219753333341
21_97_2013-03-01,4951.994173333341
21_97_2013-03-08,5059.86725333334
21_97_2013-03-15,5005.742983333338
21_97_2013-03-22,4938.101273333329
21_97_2013-03-29,5179.193203333334
21_97_2013-04-05,5337.105273333332
21_97_2013-04-12,5212.763493333331
21_97_2013-04-19,5061.012389999986
21_97_2013-04-26,5528.921323333321
21_97_2013-05-03,4174.396630000005
21_97_2013-05-10,3960.6664633333353
21_97_2013-05-17,3437.650340000002
21_97_2013-05-24,3956.0718866666734
21_97_2013-05-31,3424.5813200000016
21_97_2013-06-07,4446.322940000004
21_97_2013-06-14,4460.863136666673
21_97_2013-06-21,4646.5870566666745
21_97_2013-06-28,4111.744770000008
21_97_2013-07-05,4736.492160000007
21_97_2013-07-12,4197.799370000007
21_97_2013-07-19,3513.5462900000025
21_97_2013-07-26,3638.1525300000017
21_98_2012-11-02,155.07302999999973
21_98_2012-11-09,166.63412999999971
21_98_2012-11-16,204.01489999999973
21_98_2012-11-23,240.7845399999992
21_98_2012-11-30,383.4715399999992
21_98_2012-12-07,271.2118899999999
21_98_2012-12-14,561.815729999999
21_98_2012-12-21,509.23295999999874
21_98_2012-12-28,341.0882299999995
21_98_2013-01-04,415.9644799999996
21_98_2013-01-11,322.4275299999994
21_98_2013-01-18,415.1583999999991
21_98_2013-01-25,529.8760899999988
21_98_2013-02-01,278.09156999999976
21_98_2013-02-08,541.9949799999998
21_98_2013-02-15,302.26055999999954
21_98_2013-02-22,334.7057799999991
21_98_2013-03-01,378.2421999999989
21_98_2013-03-08,336.0736499999999
21_98_2013-03-15,347.3853999999995
21_98_2013-03-22,376.43274599999927
21_98_2013-03-29,366.3233599999991
21_98_2013-04-05,297.04431
21_98_2013-04-12,330.82401999999945
21_98_2013-04-19,493.4444600000001
21_98_2013-04-26,502.1351199999992
21_98_2013-05-03,955.4266499999995
21_98_2013-05-10,883.7135599999989
21_98_2013-05-17,713.4596899999992
21_98_2013-05-24,835.6598999999997
21_98_2013-05-31,626.7316099999999
21_98_2013-06-07,890.7171599999994
21_98_2013-06-14,804.9699699999999
21_98_2013-06-21,864.2788200000003
21_98_2013-06-28,843.3599199999996
21_98_2013-07-05,880.4854799999995
21_98_2013-07-12,928.0245799999988
21_98_2013-07-19,684.4713800000001
21_99_2012-11-16,422.6027899999999
21_99_2013-01-11,317.2702400000001
22_1_2012-11-02,28066.140690000037
22_1_2012-11-09,32881.69089
22_1_2012-11-16,34119.18503000004
22_1_2012-11-23,30110.519620000014
22_1_2012-11-30,31079.513620000034
22_1_2012-12-07,29629.653590000056
22_1_2012-12-14,31661.202840000016
22_1_2012-12-21,32714.384249999974
22_1_2012-12-28,31102.151010000023
22_1_2013-01-04,31114.050850000036
22_1_2013-01-11,31699.911430000047
22_1_2013-01-18,31284.34311000002
22_1_2013-01-25,29416.049580000014
22_1_2013-02-01,31200.249360000027
22_1_2013-02-08,31986.628080000024
22_1_2013-02-15,32523.27876000005
22_1_2013-02-22,33437.19773000005
22_1_2013-03-01,32725.809380000013
22_1_2013-03-08,33171.40012000007
22_1_2013-03-15,33941.57648000003
22_1_2013-03-22,33791.85901000006
22_1_2013-03-29,32963.31294
22_1_2013-04-05,34562.070680000026
22_1_2013-04-12,33607.95959000007
22_1_2013-04-19,31575.369880000067
22_1_2013-04-26,33036.07588000005
22_1_2013-05-03,30063.85732000002
22_1_2013-05-10,29730.720120000005
22_1_2013-05-17,30641.94764000002
22_1_2013-05-24,24863.128119999998
22_1_2013-05-31,25963.843500000006
22_1_2013-06-07,24402.20252000003
22_1_2013-06-14,25115.435760000015
